event_year,publication_date,document_number,title,country_mentioned,country_in_12_economy_sample,context_sequence,context,raw_text_sha256,source_flag,review_status,p3_merge_ready
2022,2022-04-07,2022-07284,Additions of Entities to the Entity List,Russia,False,39,"o the PAGE NUMBER AND Lane, Dmitrov, Moscow, EAR. (See Sec. 4/7/2022]. Russia; and 9 744.11 of the Melitopolskaya ul., Str. 3, EAR). Moscow, Russia.",38e17e5f1f53cabdd3ef2fe3f4f044e2636a118ef44e35129dc0a13fbcd87b3c,Federal_Register_official_full_text_literal_match,literal_mention_not_yet_legal_scope_coding,False
2022,2022-04-07,2022-07284,Additions of Entities to the Entity List,Russia,False,40,"4/7/2022]. Russia; and 9 744.11 of the Melitopolskaya ul., Str. 3, EAR). Moscow, Russia. * * * * * * Far-East Factory Zvezda, For all items Policy of Denial.. 87 FR [",38e17e5f1f53cabdd3ef2fe3f4f044e2636a118ef44e35129dc0a13fbcd87b3c,Federal_Register_official_full_text_literal_match,literal_mention_not_yet_legal_scope_coding,False
2022,2022-04-07,2022-07284,Additions of Entities to the Entity List,Russia,False,41,"744.11 of the 1 Stepan Lebedev St., EAR). Bolshoy Kamen, Primorsky krai, 692801, Russia. * * * * * * Federal Center for Dual-Use For all items Policy of Denial.. 87 FR [",38e17e5f1f53cabdd3ef2fe3f4f044e2636a118ef44e35129dc0a13fbcd87b3c,Federal_Register_official_full_text_literal_match,literal_mention_not_yet_legal_scope_coding,False
2022,2022-04-07,2022-07284,Additions of Entities to the Entity List,Russia,False,42,"--FSUE FCDT Soyuz. EAR). 42 Academician Zhukov St., Dzerzhinsky, 140090, Russia. * * * * * * Foreign Trade Association For all items Policy of Denial.. 87 FR [",38e17e5f1f53cabdd3ef2fe3f4f044e2636a118ef44e35129dc0a13fbcd87b3c,Federal_Register_official_full_text_literal_match,literal_mention_not_yet_legal_scope_coding,False
2022,2022-04-07,2022-07284,Additions of Entities to the Entity List,Russia,False,43,"022]. --FTA Mashpriborintorg JSC. 744.11 of the 3 Sherbakovskaya St., EAR). Moscow, 105318, Russia. * * * * * * [[Page 20304]] Ineko LLC, a.k.a., the For all items Policy o",38e17e5f1f53cabdd3ef2fe3f4f044e2636a118ef44e35129dc0a13fbcd87b3c,Federal_Register_official_full_text_literal_match,literal_mention_not_yet_legal_scope_coding,False
2022,2022-04-07,2022-07284,Additions of Entities to the Entity List,Russia,False,44,"22]. Building 41, 3 744.11 of the Zheleznodorozhniy Lane, EAR). Dmitrov, Moscow, Russia; and 9 Melitopolskaya ul., Str. 3, Moscow, Russia. Informakustika JSC, 22A For all items P",38e17e5f1f53cabdd3ef2fe3f4f044e2636a118ef44e35129dc0a13fbcd87b3c,Federal_Register_official_full_text_literal_match,literal_mention_not_yet_legal_scope_coding,False
2022,2022-04-07,2022-07284,Additions of Entities to the Entity List,Russia,False,45,"heleznodorozhniy Lane, EAR). Dmitrov, Moscow, Russia; and 9 Melitopolskaya ul., Str. 3, Moscow, Russia. Informakustika JSC, 22A For all items Policy of Denial.. 87 FR [INSERT FR Polytechnic St., St. subject to",38e17e5f1f53cabdd3ef2fe3f4f044e2636a118ef44e35129dc0a13fbcd87b3c,Federal_Register_official_full_text_literal_match,literal_mention_not_yet_legal_scope_coding,False
2022,2022-04-07,2022-07284,Additions of Entities to the Entity List,Russia,False,46,"l.. 87 FR [INSERT FR Polytechnic St., St. subject to the PAGE NUMBER AND Petersburg, 194021, Russia. EAR. (See Sec. 4/7/2022]. 744.11 of the",38e17e5f1f53cabdd3ef2fe3f4f044e2636a118ef44e35129dc0a13fbcd87b3c,Federal_Register_official_full_text_literal_match,literal_mention_not_yet_legal_scope_coding,False
2022,2022-04-07,2022-07284,Additions of Entities to the Entity List,Russia,False,47,"ITEF. 1/1 Pobeda St., Science Square, Protvino Moskovskaya Oblast, 142281, Russia. Institute of Theoretical and For all items Policy of Denial.. 87 FR [INSERT FR Experimental Physics, subject to",38e17e5f1f53cabdd3ef2fe3f4f044e2636a118ef44e35129dc0a13fbcd87b3c,Federal_Register_official_full_text_literal_match,literal_mention_not_yet_legal_scope_coding,False
2022,2022-04-07,2022-07284,Additions of Entities to the Entity List,Russia,False,48,"Cheremushkinskaya St., 117218; and 24 Sevastopolskiy Avenue, Moscow, 117186, Russia. * * * * * * Inteltech PJSC, a.k.a., the For all items Policy of Denial.. 87 FR [",38e17e5f1f53cabdd3ef2fe3f4f044e2636a118ef44e35129dc0a13fbcd87b3c,Federal_Register_official_full_text_literal_match,literal_mention_not_yet_legal_scope_coding,False
2022,2022-04-07,2022-07284,Additions of Entities to the Entity List,Russia,False,49,"744.21(b) of the Electrosignalnaya Street, EAR). Voronezh, Voronezhskaya Oblast, 394026, Russia. * * * * * * ISE SO RAN Institute of High- For all items Policy of Denial.. 87 FR [",38e17e5f1f53cabdd3ef2fe3f4f044e2636a118ef44e35129dc0a13fbcd87b3c,Federal_Register_official_full_text_literal_match,literal_mention_not_yet_legal_scope_coding,False
2022,2022-04-07,2022-07284,Additions of Entities to the Entity List,Russia,False,50,"--IHCE; and --IHCE SB RAS. 2/3 Prospekt Akeademicheskiy, Tomsk, 634055, Russia. * * * * * * Joint Stock Company NPO For all items Policy of Denial.. 87 FR [",38e17e5f1f53cabdd3ef2fe3f4f044e2636a118ef44e35129dc0a13fbcd87b3c,Federal_Register_official_full_text_literal_match,literal_mention_not_yet_legal_scope_coding,False
2022,2022-04-07,2022-07284,Additions of Entities to the Entity List,Russia,False,51,"746.8(a)(3), and 31 Mendeleeva street, Miass, 744.21(b) of the Chelyabinsk Region, 456320, EAR). Russia. * * * * * * JSC Energiya, 1 Elektrik For all items Policy of Denial.. 87 FR [",38e17e5f1f53cabdd3ef2fe3f4f044e2636a118ef44e35129dc0a13fbcd87b3c,Federal_Register_official_full_text_literal_match,literal_mention_not_yet_legal_scope_coding,False
2022,2022-04-07,2022-07284,Additions of Entities to the Entity List,Russia,False,52,"enial.. 87 FR [INSERT FR St., Yelets, Lipetskaya subject to the PAGE NUMBER AND Oblast, 399775, Russia. EAR. (See Sec. 4/7/2022]. 744.11 of the",38e17e5f1f53cabdd3ef2fe3f4f044e2636a118ef44e35129dc0a13fbcd87b3c,Federal_Register_official_full_text_literal_match,literal_mention_not_yet_legal_scope_coding,False
2022,2022-04-07,2022-07284,Additions of Entities to the Entity List,Russia,False,53,"alias: 744.11 of the --KNIITMU JSC. EAR). 4 Karla Marksa St., Kaluga, 248000, Russia. * * * * * * Kulon Scientific-Research For all items Policy of Denial.. 87 FR [",38e17e5f1f53cabdd3ef2fe3f4f044e2636a118ef44e35129dc0a13fbcd87b3c,Federal_Register_official_full_text_literal_match,literal_mention_not_yet_legal_scope_coding,False
2022,2022-04-07,2022-07284,Additions of Entities to the Entity List,Russia,False,54,"4/7/2022]. --NII Kulon JSC. Sec. 14 Murmankiv proezd, Moscow, 734.9(g),\3\ 129075, Russia. 746.8(a)(3), and 744.21(b) of the EAR). [[Page 2030",38e17e5f1f53cabdd3ef2fe3f4f044e2636a118ef44e35129dc0a13fbcd87b3c,Federal_Register_official_full_text_literal_match,literal_mention_not_yet_legal_scope_coding,False
2022,2022-04-07,2022-07284,Additions of Entities to the Entity List,Russia,False,55,"a)(3), and 25 Pobeda Blvd. Rybinsk, 744.21(b) of the Yaroslavskaya Oblast, EAR). 152920, Russia. * * * * * * Meteor Plant JSC, 1 Gorky For all items Policy of Denial.. 87 FR [",38e17e5f1f53cabdd3ef2fe3f4f044e2636a118ef44e35129dc0a13fbcd87b3c,Federal_Register_official_full_text_literal_match,literal_mention_not_yet_legal_scope_coding,False
2022,2022-04-07,2022-07284,Additions of Entities to the Entity List,Russia,False,56,"enial.. 87 FR [INSERT FR St., Volzhkiy, Volgograd subject to the PAGE NUMBER AND Oblast, 404130, Russia. EAR. (See Sec. 4/7/2022]. Sec. 734.",38e17e5f1f53cabdd3ef2fe3f4f044e2636a118ef44e35129dc0a13fbcd87b3c,Federal_Register_official_full_text_literal_match,literal_mention_not_yet_legal_scope_coding,False
2022,2022-04-07,2022-07284,Additions of Entities to the Entity List,Russia,False,57,"ec. --MNIIS JSC. 734.9(g),\3\ 34 Kutuzovsky prospect, 746.8(a)(3), and Moscow, Russia, 121170; and 744.21(b) of the 3/2 Kirovogradsky proezd, EAR). Moscow, 109044, Russia.",38e17e5f1f53cabdd3ef2fe3f4f044e2636a118ef44e35129dc0a13fbcd87b3c,Federal_Register_official_full_text_literal_match,literal_mention_not_yet_legal_scope_coding,False
2022,2022-04-07,2022-07284,Additions of Entities to the Entity List,Russia,False,58,"nd Moscow, Russia, 121170; and 744.21(b) of the 3/2 Kirovogradsky proezd, EAR). Moscow, 109044, Russia. * * * * * * Moscow Order of the Red For all items Policy of Denial.. 87 FR [",38e17e5f1f53cabdd3ef2fe3f4f044e2636a118ef44e35129dc0a13fbcd87b3c,Federal_Register_official_full_text_literal_match,literal_mention_not_yet_legal_scope_coding,False
2022,2022-04-07,2022-07284,Additions of Entities to the Entity List,Russia,False,59,"746.8(a)(3), and 2/1 Boshoy Trehsvyatitelskiy 744.21(b) of the per., Moscow, 109028, EAR). Russia. * * * * * * OJSC Pella Shipyard, a.k.a., For all items Policy of Denial.. 87 FR [",38e17e5f1f53cabdd3ef2fe3f4f044e2636a118ef44e35129dc0a13fbcd87b3c,Federal_Register_official_full_text_literal_match,literal_mention_not_yet_legal_scope_coding,False
2022,2022-04-07,2022-07284,Additions of Entities to the Entity List,Russia,False,60,"4 Tsentralnaya St., Kirovski EAR). raion, Otradnoe, Leningradskaya Obl., 187330, Russia. * * * * * * Omsk Production Union Irtysh For all items Policy of Denial.. 87 FR [",38e17e5f1f53cabdd3ef2fe3f4f044e2636a118ef44e35129dc0a13fbcd87b3c,Federal_Register_official_full_text_literal_match,literal_mention_not_yet_legal_scope_coding,False
2022,2022-04-07,2022-07284,Additions of Entities to the Entity List,Russia,False,61,"4/7/2022]. --OmPO Irtysh. Sec. 18 Gurt'yeva St., Omsk, 734.9(g),\3\ 644060, Russia. 746.8(a)(3), and 744.21(b) of the EAR).",38e17e5f1f53cabdd3ef2fe3f4f044e2636a118ef44e35129dc0a13fbcd87b3c,Federal_Register_official_full_text_literal_match,literal_mention_not_yet_legal_scope_coding,False
2022,2022-04-07,2022-07284,Additions of Entities to the Entity List,Russia,False,62,"ec. --JSC ONIP. 734.9(g),\3\ 231 Maslennikova St., Omsk, 746.8(a)(3), and 644009, Russia. 744.21(b) of the EAR). * * * * * *",38e17e5f1f53cabdd3ef2fe3f4f044e2636a118ef44e35129dc0a13fbcd87b3c,Federal_Register_official_full_text_literal_match,literal_mention_not_yet_legal_scope_coding,False
2022,2022-04-07,2022-07284,Additions of Entities to the Entity List,Russia,False,63,"l.. 87 FR [INSERT FR Sherbakovskaya St., Office subject to the PAGE NUMBER AND 37, Moscow, 105187, Russia. EAR. (See Sec. 4/7/2022]. Sec. 734.9(g)",38e17e5f1f53cabdd3ef2fe3f4f044e2636a118ef44e35129dc0a13fbcd87b3c,Federal_Register_official_full_text_literal_match,literal_mention_not_yet_legal_scope_coding,False
2022,2022-04-07,2022-07284,Additions of Entities to the Entity List,Russia,False,64,"SC. Sec. 6 Ternopol'skaya St., 734.9(g),\3\ Chelyabinsk, 454126, 746.8(a)(3), and Russia. 744.21(b) of the EAR). * * * * * *",38e17e5f1f53cabdd3ef2fe3f4f044e2636a118ef44e35129dc0a13fbcd87b3c,Federal_Register_official_full_text_literal_match,literal_mention_not_yet_legal_scope_coding,False
2022,2022-04-07,2022-07284,Additions of Entities to the Entity List,Russia,False,65,"(ADS) Plant JSC. EAR). 4 Yuri Gagarin Street, Pskov, Pskovskaya Oblast, 180004, Russia. * * * * * * [[Page 20306]] Radiozavod JSC, 1 Baydukova For all items Policy o",38e17e5f1f53cabdd3ef2fe3f4f044e2636a118ef44e35129dc0a13fbcd87b3c,Federal_Register_official_full_text_literal_match,literal_mention_not_yet_legal_scope_coding,False
2022,2022-04-07,2022-07284,Additions of Entities to the Entity List,Russia,False,66,"enial.. 87 FR [INSERT FR Street, Penza, Penzenskaya subject to the PAGE NUMBER AND Oblast, 440015, Russia. EAR. (See Sec. 4/7/2022]. Sec. 734.",38e17e5f1f53cabdd3ef2fe3f4f044e2636a118ef44e35129dc0a13fbcd87b3c,Federal_Register_official_full_text_literal_match,literal_mention_not_yet_legal_scope_coding,False
2022,2022-04-07,2022-07284,Additions of Entities to the Entity List,Russia,False,67,"PAGE NUMBER AND Severnaya Ossetia-Alania EAR. (See Sec. 4/7/2022]. Republic, 362035, Russia. Sec. 734.9(g),\3\ 746.8(a)(3), and",38e17e5f1f53cabdd3ef2fe3f4f044e2636a118ef44e35129dc0a13fbcd87b3c,Federal_Register_official_full_text_literal_match,literal_mention_not_yet_legal_scope_coding,False
2022,2022-04-07,2022-07284,Additions of Entities to the Entity List,Russia,False,68,"--NPO Mars. 734.9(g),\3\ 20 Solnechnaya Street, 746.8(a)(3), and Ulyanovsk, 432022, Russia. 744.21(b) of the EAR). * * * * * *",38e17e5f1f53cabdd3ef2fe3f4f044e2636a118ef44e35129dc0a13fbcd87b3c,Federal_Register_official_full_text_literal_match,literal_mention_not_yet_legal_scope_coding,False
2022,2022-04-07,2022-07284,Additions of Entities to the Entity List,Russia,False,69,"o the PAGE NUMBER AND Ryazanskaya Oblast, 390023, EAR. (See Sec. 4/7/2022]. Russia. Sec. 734.9(g),\3\ 746.8(a)(3), and",38e17e5f1f53cabdd3ef2fe3f4f044e2636a118ef44e35129dc0a13fbcd87b3c,Federal_Register_official_full_text_literal_match,literal_mention_not_yet_legal_scope_coding,False
2022,2022-04-07,2022-07284,Additions of Entities to the Entity List,Russia,False,70,"nd 3 Krymsky Val Street, 744.21(b) of the Building 1, Office 1, EAR). Moscow, 119049, Russia. Scientific Production Center For all items Policy of Denial.. 87 FR [INSERT FR Vigstar JSC, a.k.a., the subject to",38e17e5f1f53cabdd3ef2fe3f4f044e2636a118ef44e35129dc0a13fbcd87b3c,Federal_Register_official_full_text_literal_match,literal_mention_not_yet_legal_scope_coding,False
2022,2022-04-07,2022-07284,Additions of Entities to the Entity List,Russia,False,71,"AR). Vigstar; and --JSC SRC Vigstar. 8 1st Dorozhnyy proyezd, Moscow, 117545, Russia. Scientific-Production For all items Policy of Denial.. 87 FR [INSERT FR Enterprise Almaz JSC, subject to",38e17e5f1f53cabdd3ef2fe3f4f044e2636a118ef44e35129dc0a13fbcd87b3c,Federal_Register_official_full_text_literal_match,literal_mention_not_yet_legal_scope_coding,False
2022,2022-04-07,2022-07284,Additions of Entities to the Entity List,Russia,False,72,"--JSC NPP Almaz. 734.9(g),\3\ 1 I.V. Panfilov St., 746.8(a)(3), and Saratov, 410033, Russia. 744.21(b) of the EAR). Scientific-Production For all items Policy of Denial..",38e17e5f1f53cabdd3ef2fe3f4f044e2636a118ef44e35129dc0a13fbcd87b3c,Federal_Register_official_full_text_literal_match,literal_mention_not_yet_legal_scope_coding,False
2022,2022-04-07,2022-07284,Additions of Entities to the Entity List,Russia,False,73,"--NPP Kant. 746.8(a)(3), and 12 Talalikhina Street Floor 744.21(b) of the 7, Moscow, 109316, Russia. EAR). Scientific Production For all items Policy of Denial.. 87 FR [INSERT FR Enterprise ``Radiosviaz'', s",38e17e5f1f53cabdd3ef2fe3f4f044e2636a118ef44e35129dc0a13fbcd87b3c,Federal_Register_official_full_text_literal_match,literal_mention_not_yet_legal_scope_coding,False
2022,2022-04-07,2022-07284,Additions of Entities to the Entity List,Russia,False,74,"(g),\3\ 19 Dekabristov Street, 746.8(a)(3), and Krasnoyarsk, 660021, 744.21(b) of the Russia. EAR). Scientific-Production For all items Policy of Denial.. 87 FR [INSERT FR Enterprise S",38e17e5f1f53cabdd3ef2fe3f4f044e2636a118ef44e35129dc0a13fbcd87b3c,Federal_Register_official_full_text_literal_match,literal_mention_not_yet_legal_scope_coding,False
2022,2022-04-07,2022-07284,Additions of Entities to the Entity List,Russia,False,75,"744.11 of the --JSC NPP Salyut. EAR). 7 Larina St., Nizhny Novgorod, 603950, Russia. Scientific-Production For all items Policy of Denial.. 87 FR [INSERT FR Enterprise ``Svyaz'', subject to",38e17e5f1f53cabdd3ef2fe3f4f044e2636a118ef44e35129dc0a13fbcd87b3c,Federal_Register_official_full_text_literal_match,literal_mention_not_yet_legal_scope_coding,False
2022,2022-04-07,2022-07284,Additions of Entities to the Entity List,Russia,False,76,"et, Yasnaya 744.21(b) of the Polyana Village, Shekinsky EAR). District, Tulskaya Oblast, 301214, Russia. [[Page 20307]] Scientific-Production For all items Policy of Denial.. 87 FR [INSERT FR Enterprise Volna, a.k",38e17e5f1f53cabdd3ef2fe3f4f044e2636a118ef44e35129dc0a13fbcd87b3c,Federal_Register_official_full_text_literal_match,literal_mention_not_yet_legal_scope_coding,False
2022,2022-04-07,2022-07284,Additions of Entities to the Entity List,Russia,False,77,"/2022]. --NPP Volna. Sec. 26 Varshavskoe Highway, 734.9(g),\3\ Moscow, 117105, Russia. 746.8(a)(3), and 744.21(b) of the EAR).",38e17e5f1f53cabdd3ef2fe3f4f044e2636a118ef44e35129dc0a13fbcd87b3c,Federal_Register_official_full_text_literal_match,literal_mention_not_yet_legal_scope_coding,False
2022,2022-04-07,2022-07284,Additions of Entities to the Entity List,Russia,False,78,"(g),\3\ 276, D. Kovalchuk St., 746.8(a)(3), and Novosibirsk, 630075, 744.21(b) of the Russia. EAR). Scientific-Research For all items Policy of Denial.. 87 FR [INSERT FR Institute an",38e17e5f1f53cabdd3ef2fe3f4f044e2636a118ef44e35129dc0a13fbcd87b3c,Federal_Register_official_full_text_literal_match,literal_mention_not_yet_legal_scope_coding,False
2022,2022-04-07,2022-07284,Additions of Entities to the Entity List,Russia,False,79,"--NII Platan. EAR). 2 Zavodskoy Dr., Fryazino, Moscow oblast, 141190, Russia. Scientific-Research For all items Policy of Denial.. 87 FR [INSERT FR Institute ``Argon'', subject to",38e17e5f1f53cabdd3ef2fe3f4f044e2636a118ef44e35129dc0a13fbcd87b3c,Federal_Register_official_full_text_literal_match,literal_mention_not_yet_legal_scope_coding,False
2022,2022-04-07,2022-07284,Additions of Entities to the Entity List,Russia,False,80,"nd --NII Argon JSC. 744.21(b) of the 4 Karla Marksa Street, EAR). Kaluga, 248000, Russia; and 125 Varshavskoe Shosse, Building 1, Moscow, 117587, Russia. Scientific",38e17e5f1f53cabdd3ef2fe3f4f044e2636a118ef44e35129dc0a13fbcd87b3c,Federal_Register_official_full_text_literal_match,literal_mention_not_yet_legal_scope_coding,False
2022,2022-04-07,2022-07284,Additions of Entities to the Entity List,Russia,False,81,"Kaluga, 248000, Russia; and 125 Varshavskoe Shosse, Building 1, Moscow, 117587, Russia. Scientific Research For all items Policy of Denial.. 87 FR [INSERT FR Institute Ferrite-Domen, subject to",38e17e5f1f53cabdd3ef2fe3f4f044e2636a118ef44e35129dc0a13fbcd87b3c,Federal_Register_official_full_text_literal_match,literal_mention_not_yet_legal_scope_coding,False
2022,2022-04-07,2022-07284,Additions of Entities to the Entity List,Russia,False,82,"a)(3), and 25/3B Zvetochnaya St., Room 744.21(b) of the 417, St. Petersburg, EAR). 196006, Russia. * * * * * * Scientific-Research For all items Policy of Denial.. 87 FR [",38e17e5f1f53cabdd3ef2fe3f4f044e2636a118ef44e35129dc0a13fbcd87b3c,Federal_Register_official_full_text_literal_match,literal_mention_not_yet_legal_scope_coding,False
2022,2022-04-07,2022-07284,Additions of Entities to the Entity List,Russia,False,83,"744.21(b) of the 80-1/A, 7th Line of EAR). Vasilyavskiy Island, St. Petersburg, 199178, Russia. Scientific Research For all items Policy of Denial.. 87 FR [INSERT FR Institute of Communication subject to",38e17e5f1f53cabdd3ef2fe3f4f044e2636a118ef44e35129dc0a13fbcd87b3c,Federal_Register_official_full_text_literal_match,literal_mention_not_yet_legal_scope_coding,False
2022,2022-04-07,2022-07284,Additions of Entities to the Entity List,Russia,False,84,"a)(3), and 25/3B Zvetochnaya St., Room 744.21(b) of the 417, St. Petersburg, EAR). 196006, Russia. * * * * * * Special Design and Technical For all items Policy of Denial.. 87 FR [",38e17e5f1f53cabdd3ef2fe3f4f044e2636a118ef44e35129dc0a13fbcd87b3c,Federal_Register_official_full_text_literal_match,literal_mention_not_yet_legal_scope_coding,False
2022,2022-04-07,2022-07284,Additions of Entities to the Entity List,Russia,False,85,"--JSCT SKTB RT. 744.21(b) of the 55 Nehinskaya St., Velikiy EAR). Novgorod, 173021, Russia. Special Design Bureau Salute For all items Policy of Denial.. 87 FR [INSERT FR JSC, a.k.a., the following subject to",38e17e5f1f53cabdd3ef2fe3f4f044e2636a118ef44e35129dc0a13fbcd87b3c,Federal_Register_official_full_text_literal_match,literal_mention_not_yet_legal_scope_coding,False
2022,2022-04-07,2022-07284,Additions of Entities to the Entity List,Russia,False,86,"lute JSC; and 744.11 of the --OKB Salyut JSC. EAR). 153 Krasniy Pr., Novosibirsk, Russia, 630049. * * * * * * Tactical Missile For all items",38e17e5f1f53cabdd3ef2fe3f4f044e2636a118ef44e35129dc0a13fbcd87b3c,Federal_Register_official_full_text_literal_match,literal_mention_not_yet_legal_scope_coding,False
2022,2022-04-07,2022-07284,Additions of Entities to the Entity List,Russia,False,87,"/2022]. Chkalova Pereulok, Sec. Borisoglebsk, Voronezhskaya 734.9(g),\3\ Oblast, 397171, Russia. 746.8(a)(3), and 744.21(b) of the EAR). [[Page 20308]]",38e17e5f1f53cabdd3ef2fe3f4f044e2636a118ef44e35129dc0a13fbcd87b3c,Federal_Register_official_full_text_literal_match,literal_mention_not_yet_legal_scope_coding,False
2022,2022-04-07,2022-07284,Additions of Entities to the Entity List,Russia,False,88,"Production Enterprise JSC. 10 Turaevo I.Z., Lytkarino City, Moscow Region, 140080, Russia. Tactical Missile For all items Policy of Denial.. 87 FR [INSERT FR Corporation, AO TMKB subject to",38e17e5f1f53cabdd3ef2fe3f4f044e2636a118ef44e35129dc0a13fbcd87b3c,Federal_Register_official_full_text_literal_match,literal_mention_not_yet_legal_scope_coding,False
2022,2022-04-07,2022-07284,Additions of Entities to the Entity List,Russia,False,89,"sign Bureau ``Soyuz. 10 Turaevo I.Z., Lytkarino City, Moscow Region, 140080, Russia. Tactical Missile For all items Policy of Denial.. 87 FR [INSERT FR Corporation, Azov Optical subject to",38e17e5f1f53cabdd3ef2fe3f4f044e2636a118ef44e35129dc0a13fbcd87b3c,Federal_Register_official_full_text_literal_match,literal_mention_not_yet_legal_scope_coding,False
2022,2022-04-07,2022-07284,Additions of Entities to the Entity List,Russia,False,90,"; and --JSC AOMZ). 5 Promyshlennaya Street, Azov, Rostovskaya Oblast, 346780, Russia. Tactical Missile For all items Policy of Denial.. 87 FR [INSERT FR Corporation, ``Central subject to",38e17e5f1f53cabdd3ef2fe3f4f044e2636a118ef44e35129dc0a13fbcd87b3c,Federal_Register_official_full_text_literal_match,literal_mention_not_yet_legal_scope_coding,False
2022,2022-04-07,2022-07284,Additions of Entities to the Entity List,Russia,False,91,"e Byuro Avtomatiki''. 24A Kosmicheski Prospekt, Omsk, Omskaya Oblast, 44027, Russia. Tactical Missile For all items Policy of Denial.. 87 FR [INSERT FR Corporation, Concern ``MPO-- subject to",38e17e5f1f53cabdd3ef2fe3f4f044e2636a118ef44e35129dc0a13fbcd87b3c,Federal_Register_official_full_text_literal_match,literal_mention_not_yet_legal_scope_coding,False
2022,2022-04-07,2022-07284,Additions of Entities to the Entity List,Russia,False,92,"Institute ``Gidropribor''. 24, Sampsonievskiy pr., Saint Petersburg, 194044, Russia. Tactical Missile For all items Policy of Denial.. 87 FR [INSERT FR Corporation, Joint Stock subject to",38e17e5f1f53cabdd3ef2fe3f4f044e2636a118ef44e35129dc0a13fbcd87b3c,Federal_Register_official_full_text_literal_match,literal_mention_not_yet_legal_scope_coding,False
2022,2022-04-07,2022-07284,Additions of Entities to the Entity List,Russia,False,93,"4/7/2022]. Oktyabrskaya Street, Sec. Safonovo, Smolensk Region, 734.9(g),\3\ 215500, Russia. 746.8(a)(3), and 744.21(b) of the EAR).",38e17e5f1f53cabdd3ef2fe3f4f044e2636a118ef44e35129dc0a13fbcd87b3c,Federal_Register_official_full_text_literal_match,literal_mention_not_yet_legal_scope_coding,False
2022,2022-04-07,2022-07284,Additions of Entities to the Entity List,Russia,False,94,"4/7/2022]. Electron, 3 Gospitalnaya Sec. St., St. Petersburg, 734.9(g),\3\ 191014, Russia. 746.8(a)(3), and 744.21(b) of the EAR). [[Page 2030",38e17e5f1f53cabdd3ef2fe3f4f044e2636a118ef44e35129dc0a13fbcd87b3c,Federal_Register_official_full_text_literal_match,literal_mention_not_yet_legal_scope_coding,False
2022,2022-04-07,2022-07284,Additions of Entities to the Entity List,Russia,False,95,"--ZAO Elekrotjaga. 744.21(b) of the 50-A Kalinina Str., St. EAR). Petersburg, 198095, Russia. Tactical Missile For all items Policy of Denial.. 87 FR [INSERT FR Corporation, Joint Stock subject to",38e17e5f1f53cabdd3ef2fe3f4f044e2636a118ef44e35129dc0a13fbcd87b3c,Federal_Register_official_full_text_literal_match,literal_mention_not_yet_legal_scope_coding,False
2022,2022-04-07,2022-07284,Additions of Entities to the Entity List,Russia,False,96,"--SKB DNIKhTI. 11 Sverdlova Prospekt, Dzerzhinsk, Nizhegorodskaya Oblast, 606002, Russia. Tactical Missile For all items Policy of Denial.. 87 FR [INSERT FR Corporation, Joint Stock subject to",38e17e5f1f53cabdd3ef2fe3f4f044e2636a118ef44e35129dc0a13fbcd87b3c,Federal_Register_official_full_text_literal_match,literal_mention_not_yet_legal_scope_coding,False
2022,2022-04-07,2022-07284,Additions of Entities to the Entity List,Russia,False,97,"Strela. 746.8(a)(3), and 26 Shevchenko Str., 744.21(b) of the Orenburg, 460005, Russia. EAR). Tactical Missile For all items Policy of Denial.. 87 FR [INSERT FR Corporation, Joint Stock",38e17e5f1f53cabdd3ef2fe3f4f044e2636a118ef44e35129dc0a13fbcd87b3c,Federal_Register_official_full_text_literal_match,literal_mention_not_yet_legal_scope_coding,False
2022,2022-04-07,2022-07284,Additions of Entities to the Entity List,Russia,False,98,"Sec. Street, Kaspiysk, Republic 734.9(g),\3\ of Dagestan, 368300, 746.8(a)(3), and Russia. 744.21(b) of the EAR). Tactical Missile For all items Po",38e17e5f1f53cabdd3ef2fe3f4f044e2636a118ef44e35129dc0a13fbcd87b3c,Federal_Register_official_full_text_literal_match,literal_mention_not_yet_legal_scope_coding,False
2022,2022-04-07,2022-07284,Additions of Entities to the Entity List,Russia,False,99,"Kulakov. 744.21(b) of the 12 Yablochkova Street, St. EAR). Petersburg, 197198, Russia. Tactical Missile For all items Policy of Denial.. 87 FR [INSERT FR Corporation, Joint Stock subject to",38e17e5f1f53cabdd3ef2fe3f4f044e2636a118ef44e35129dc0a13fbcd87b3c,Federal_Register_official_full_text_literal_match,literal_mention_not_yet_legal_scope_coding,False
2022,2022-04-07,2022-07284,Additions of Entities to the Entity List,Russia,False,100,"746.8(a)(3), and 19 Promyshlennaya Street, 744.21(b) of the St. Petersburg, 198099, EAR). Russia. Tactical Missile For all items Policy of Denial.. 87 FR [INSERT FR Corporation, Joint Stock subject to",38e17e5f1f53cabdd3ef2fe3f4f044e2636a118ef44e35129dc0a13fbcd87b3c,Federal_Register_official_full_text_literal_match,literal_mention_not_yet_legal_scope_coding,False
2022,2022-04-07,2022-07284,Additions of Entities to the Entity List,Russia,False,101,"4/7/2022]. 19 Promyshlennaya Street, Sec. St. Petersburg, 198099, 734.9(g),\3\ Russia. 746.8(a)(3), and 744.21(b) of the EAR).",38e17e5f1f53cabdd3ef2fe3f4f044e2636a118ef44e35129dc0a13fbcd87b3c,Federal_Register_official_full_text_literal_match,literal_mention_not_yet_legal_scope_coding,False
